week_start_date,week_end_date,review_id,title,text,date,program_tag
2025-09-22,2025-09-28,34dd3e48-95a5-4142-8664-109e58359d3c,,"very poor service for network issue in the same condition, not a fast growth network and very bad experience",2025-09-25 14:44:02,com.nextbillion.groww
2025-09-22,2025-09-28,c3898dc5-1970-4796-88e9-690074577911,,fully scam future and option mein bataya jata hai ek trade ka charge 20 lagega really 54 rupaye charge liya jata hai na hi koi leverage deta hai isase achcha dusra broker hai jo 7X ka lverage bhi deta hai aur one trade mein 40 rupaye broker charge leta hai,2025-09-25 13:48:06,com.nextbillion.groww
2025-09-22,2025-09-28,169661b1-df18-4873-97d0-bcc4951077bf,,"I am using it for six months, its performance is very bad, if I keep this app open and open any other app and come back to this app, then all the premiums get blocked.",2025-09-25 12:27:25,com.nextbillion.groww
2025-09-22,2025-09-28,3fb04bb6-a4b3-4b52-aa3e-57fb17077abd,,Best trading app in the world. There stocks buy and sell is very easy and comfortable. I suggested everyone please use Groww for Trading in Stock Market. Thanks Groww.,2025-09-25 11:32:33,com.nextbillion.groww
2025-09-22,2025-09-28,df8c3c80-595d-464a-8d84-e38f4cf1e935,,third class app customer care service is very very very poor.... Don't make this ur first demat account,2025-09-25 11:19:34,com.nextbillion.groww
2025-09-22,2025-09-28,515aa584-8949-44f5-9938-fee90d422428,,"yaha par grow sirf groww wale kar rahe hai baaki sab to bhagwaan bharose hai, ab bataiye ye log intra day ka bhi 40rs lene lage hai aur jab naye naye aaye the market me to 5-6rs lete the",2025-09-25 10:43:34,com.nextbillion.groww
2025-09-22,2025-09-28,1b5f8843-4bd3-41b0-bded-446a8d3b8ce9,,Very poor services and very dissatisfied with it they will deduct your money without your consent....,2025-09-25 09:42:56,com.nextbillion.groww
2025-09-22,2025-09-28,261bcf6b-ab0e-40d1-a0b3-41fbec9b1ae4,,"one of the worst app ever , i m investing it since from 2 years but no benefits , if I got benefitted by selling any stock , they charged high . Also , no safety of your money , if u add money to your groww account , your balance got decreased without no reason , once deposited 1000 rs after one day when I saw my balance , it's only 893 .... don't know where my balance gone . this stock market is not really for common people like me . if u are common man like me , it's not for u .",2025-09-25 09:11:47,com.nextbillion.groww
2025-09-22,2025-09-28,b3240b0f-3413-4a78-a84e-f468ca0405e7,,"Groww is transparent and data-based. It's a lot easier to trust Groww. Groww has got the best customer service and the team is very patient, cordial and prompt in their responses.",2025-09-25 07:26:57,com.nextbillion.groww
2025-09-22,2025-09-28,d6360eb4-88ff-4978-951c-8adcc1769799,,Worst customer care support... they are not responding for customer calls as per their mention 247 customer service.. Please don't install this app...,2025-09-24 23:39:00,com.nextbillion.groww
2025-09-22,2025-09-28,f1149f26-ff90-4568-bd71-00388fead358,,"I made a SIP payment on 23 September 2025 at 6:52 PM (IST) for 900 toward the fund SBI Nifty Index Fund - Direct - Growth, but I have not received any confirmation and the SIP is not appearing in my Groww dashboard. The amount appears to be held with ICCLGroww and I have not received any update despite contacting customer support earlier.",2025-09-24 21:53:10,com.nextbillion.groww
2025-09-22,2025-09-28,a8d97220-ffba-4dce-8180-8a0e11ec3bf3,,This is the second app I am using because angel one didnot had a responsive customer service number.... So I switched to grow. But now I am facing same issue with this app.... Plz fix it.... I almost wait 10 to 12 minutes on call to talk. But then by frustration I end the call..... Without talking to them....,2025-09-24 18:26:06,com.nextbillion.groww
2025-09-22,2025-09-28,49bf5349-d467-485d-950f-053826056aae,,worst trading app doesn't show proper position after investment nd no proper transaction details are updated waste compared to other app,2025-09-24 16:10:32,com.nextbillion.groww
2025-09-22,2025-09-28,995f8d78-013b-475a-ac17-efc45e0a5e6d,,"It's worst app for intraday, look i had invested 100 rupees and when I got @ 3% profit I sold it but they deducted 20 ruppees for broker charge now I have 80 ruppees with 2 ruppee gain from stocks and -20 fee, worst of worst app for intraday users.",2025-09-24 13:25:49,com.nextbillion.groww
2025-09-22,2025-09-28,b0392cd2-e583-4b07-87c3-a9b7966152d7,,"Very Bad Application, They Charge you dual when you buy any share they will publish take .5 percent down even you put it correctly and when you sell you will get again .5 lower the value. Also you are charged seperately brokarage charges....Thank God if I got aware of this by earliest it's better to use 5paisa they charge but openly not by cheating. for review you know a top up offer is best option for asking 5 rating but I am giving true feedback based on experience.",2025-09-24 12:34:04,com.nextbillion.groww
2025-09-22,2025-09-28,e7c10134-d273-41a1-870d-583e8b437b8e,,alert MCAfee in my device detected Groww app as Malware. i don't know what the groww app doing in the background in mobile except acting as an investing app . stealing private data or mining crypto etc .,2025-09-24 12:31:22,com.nextbillion.groww
2025-09-22,2025-09-28,62b7d960-a911-4707-995b-e1640efb8211,,scalper mode- app gets hang when options prices go in a negative direction. it will start after taking lot of loss. u can't exit the position due to this hanging issue.,2025-09-24 12:16:28,com.nextbillion.groww
2025-09-22,2025-09-28,5a2f8193-61a4-45bd-bf95-0025f8017e0f,,"while making my demat account, after everything is done, it says my aadhar number is invalid, despite it being valid and not locked.",2025-09-24 11:56:17,com.nextbillion.groww
2025-09-22,2025-09-28,ef666dd0-244e-45dd-b90d-be3fe0e2fe38,,"worst app ever once u get disconnected to wifi this app doesnt work then even if u get connected, everytime displays msg, our data fetching minions ran into an error, doesn't matter how many times u restart. ticket no.22810136",2025-09-24 11:55:09,com.nextbillion.groww
2025-09-22,2025-09-28,2a2a9a13-5399-4f42-a614-24804340a316,,I opened an account on this app. They asked me to finish KYC. I finished KYC more than 3 times and then it was showing it will take 5 to 7 business days. Its been more than 20 days and still My KYC is not finished and from last 35 days I am trying to do it but they are not responding. Every-time customer care executives ask Me to wait for a call back. Now I am trying to close My account but they are not even closing My account. Unfortunately now I have to take legal action against these frauds.,2025-09-24 11:17:25,com.nextbillion.groww
2025-09-22,2025-09-28,63d20ac7-f981-481d-a7ff-e170e7b0b569,,"u lose ur money, u get only ur basic investment, they show all.ur amount in negative, stop installing Groww better use ur banking.",2025-09-24 11:16:01,com.nextbillion.groww
2025-09-22,2025-09-28,a6b1a69c-8aba-4d7b-bf4e-f7f2d438e35e,,Can use this app 16 years old student and open a demar account yes or no ?? I am 16 years old and I want to open a demat account,2025-09-24 10:54:01,com.nextbillion.groww
2025-09-22,2025-09-28,4ce5d59f-4960-4f8c-81b1-b6b2fc96f3c5,,sector wise daily growth is showing in one mobile and in another mobile it's not showing in the app both are updated please keep that feature.,2025-09-24 09:32:38,com.nextbillion.groww
2025-09-22,2025-09-28,130669b3-f022-4443-a0a4-d2a9b3fe0659,,"Grow is too much best (You can do SIP and one time deposit, Stock Market and option chain. For the Beginners Mutual Funds are best and after some time you can also enter in stock Market",2025-09-24 09:18:41,com.nextbillion.groww
2025-09-22,2025-09-28,07581d4a-2002-430a-babb-caffd36ea1fd,,yiii uk na ho awww Uuiiiiiiiiuuu uuu KIU T so I uuu Soyyyy you you are you iitout UYJ UK YOU YOU YOU ARE UUUUU UK HOWEVER HYJTH YYY TARI SATHE VAT uuuuu uuu so UUUUUARUUIIIUUUUU U RREEEEYH HO HO UK HOW TO KU HU OR SOMETHING I DON'T IK I DON'T KNOW KNOW WHAT YOU UK YYY uiju,2025-09-24 06:58:15,com.nextbillion.groww
2025-09-22,2025-09-28,21716ebf-86b1-4b98-a4b4-9e7d94213856,,Groww equal to scammer ur support team scam karwata Hain groww k liye Groww scammer Hain i have proof Ur sebi ko bhej diye Hain Sacmmer groww and support team Don't try to oversmart Scammers,2025-09-24 01:41:34,com.nextbillion.groww
2025-09-22,2025-09-28,0e5e20c6-83de-4234-bb00-b0cec407d261,,app is very poor to work.. try another app.. charges are so much high.. you can't widrawal your own money when you are in need.. and still I don't know what they are deducting so much money ..now they are deducting so much money.. dont use.. fake app.. I have deposited 300 and now after market high and there charges after deducting I am onli getting 177.. plss don't use.. it's a scam ..,2025-09-24 00:57:40,com.nextbillion.groww
2025-09-22,2025-09-28,008cb86c-ecce-43a3-9b89-507224a4e839,,So many technical glitches.... Don't Open account in groww rather go for other apps. It's 23 September 2025 Still there are Glitches In Application Soon I'll switch From this application.,2025-09-23 22:41:16,com.nextbillion.groww
2025-09-22,2025-09-28,28a1cc18-7b9d-4339-a422-c47986d07a7b,,"very bad customer support, they just shows we are working 247 but actual they aren't working after 6pm. ek call connect kro 20 min me receive hogi, receive hote hi 5 sec me answer nahi kiya to call disconnect kr dete h, mtlb customer k time ki koi value nhi enki nazar me,Etna Bekar support system h, call back arrange krne ko bolo literally bta rha 25 min se pahle aa nhi skti, bolenge 5 se 10 min me aa jayegi, 2021 se user hu, zarurat pr kabhi work nhi krta support preshan ho kr review kiya aaj",2025-09-23 21:38:28,com.nextbillion.groww
2025-09-22,2025-09-28,34de65cd-305d-4f1d-a059-cc809b58373f,,"your protect your profit feature is not working, got multiple loss due to that...have raised the issue with your team but even the agents act like robot and end the chat without providing solution",2025-09-23 20:59:26,com.nextbillion.groww
2025-09-22,2025-09-28,c56622a0-e475-4ff5-8957-5c64e3494e30,,in latest version I can't see mine ipo application no.amd some other information like time and upi id....if this problem not solved immediately i will go with another broker zerodha,2025-09-23 20:24:32,com.nextbillion.groww
2025-09-22,2025-09-28,4c4e5e4a-d82b-4772-ad93-63655611f2ea,,"Reporting a bug: My app is updated, and when i am raising a ticket, while writing description it automatically shuts down.",2025-09-23 20:09:33,com.nextbillion.groww
2025-09-22,2025-09-28,339f659d-0d15-4622-a4df-12c3f9de5d7a,,"Don't install this app, sometimes the order executes automatically and because of this I have lost money 20k rs",2025-09-23 17:11:16,com.nextbillion.groww
2025-09-22,2025-09-28,d39a107e-120a-4744-a067-8784218e01ff,,"worst aap ever for trading not working properly SL or target I lost more then 13 lacks on grow aap , please be safe don't use this grow aap",2025-09-23 14:22:53,com.nextbillion.groww
2025-09-22,2025-09-28,04fb3ec7-57a1-4675-a633-6153623f7de6,,Mujhe bas ek dikkat lagta hai. Holding ka jo interface hai wo first me hota to Bahut hi Bdiya hota. applying open karate hi apke holding stock dikhta to maza aa jata. Thanks,2025-09-23 14:10:54,com.nextbillion.groww
2025-09-22,2025-09-28,0a9eeddb-ed8b-4b42-8a39-3d82c23a28a4,,"Groww app is the number one trading app in the stock market universe, we can trade easily, whatever choices we think in trading, the app is already having it.",2025-09-23 10:20:59,com.nextbillion.groww
2025-09-22,2025-09-28,18c3ab6d-1461-4c47-a393-a09945bc043e,,"The worst experience I had, I was not able to sell my share at a crucial moment today on 23 sept 2025, and lost 50k around the capital. stock was trading at 183 and I was able to sell it when it came around 163.",2025-09-23 10:00:23,com.nextbillion.groww
2025-09-22,2025-09-28,147e1c10-a0bf-4c04-9031-0fe486aae93d,,"always fails to load the chart when there is internet connection interrruption. Even when internet connection resumes properly, I have to restart the app atleast 4-5 times to get the chart working.pathetic!!",2025-09-23 09:55:28,com.nextbillion.groww
2025-09-22,2025-09-28,caa40d7a-08d2-4778-a21e-b8db075d5237,,I think groww app is totally fraud l see market price is 716 with Google but app price show 170.25 Adani power I need help I sell my share is 170.25 but now share price is 716 how is possible to sell my order,2025-09-23 05:23:30,com.nextbillion.groww
2025-09-22,2025-09-28,287098ca-e187-4983-954b-26e493081285,,"Ticket no. 22779455 as requested.. absolutely useless & non supportive, applied for huf demat account. completed all. requisiite thrice. no customer care support. every time a sms is sent after 24hours to complete bank details & then you've to restart whole process is to be done again from zero.",2025-09-23 05:02:57,com.nextbillion.groww
2025-09-22,2025-09-28,a021a772-d9ed-48c7-861e-25272722aea0,,Their main business is to offer loans. stocks and mutual funds are just side business. First you have to take a loan from them and then you will be allowed to invest that money in stocks and mutual funds. The funny thing is interest on the said loan exceeds returns from stocks or mutual funds.,2025-09-23 00:26:09,com.nextbillion.groww
2025-09-22,2025-09-28,594e6635-624e-49ed-9ce7-37603d3bb704,,"Groww app is very useful to invest mutual funds, update investments, NAV of mutual funds daily and verify stocks daily movements. Overall very good and useful app. Thank you.",2025-09-23 00:12:30,com.nextbillion.groww
2025-09-22,2025-09-28,3fce8129-b246-44d4-b760-e6c89813d03a,,The worst app is too much hang and charges are max Last time due to App problem I have lost my Rs.42000.00,2025-09-22 23:07:55,com.nextbillion.groww
2025-09-22,2025-09-28,5244e383-df74-42c7-a3bc-1b778f00a1dd,,"aap ne apps ko behtar kiya hai, ab aapko app ko thoda smooth banaye . ce aur pe ka prices thoda thoda ek hee price pe ruke hote hai.",2025-09-22 22:34:09,com.nextbillion.groww
2025-09-22,2025-09-28,f3c77e5d-7b34-45a0-a2a3-18bd9fba7cec,,the latest version of the app is having hanging issues.. especially when we function with grow charts.. please correct and fix the issues..,2025-09-22 18:30:09,com.nextbillion.groww
2025-09-22,2025-09-28,811a18ad-012c-4171-87e3-a07e2b00187c,,आज अपडट कय बहत खरब लग रह ह ज पहल थ उसक वपस लओ आज क पहल ज थ वह सह थ उसम सब कछ दख रह थ इसम वह ए भ नह दख रह ह सर ससटम खरब लग रह ह पहल वल वपसकर,2025-09-22 17:47:12,com.nextbillion.groww
2025-09-22,2025-09-28,5c5ac064-1d4a-4521-9dbb-85166b5d0c1d,,nonsense aggregator app. customer service mainly you get AI based chat service which is useless and unapproachable. My money is deducted 5 days ago still no fund is allocated.,2025-09-22 17:33:39,com.nextbillion.groww
2025-09-22,2025-09-28,3540a054-41e5-4005-a752-a3820c4d86ab,,"very bad customer service, I have been calling for a long time but customer care did not reply. my money is debited without any reason. I am dissatisfied with groww. Groww aap is very bad for investing money. it apply extra charges, and cut too many rupees. I want to say that no one should install this aap.",2025-09-22 13:46:19,com.nextbillion.groww
2025-09-22,2025-09-28,5829b1e0-6e7b-4f65-8911-fe8b62d5b029,,"There is a lot of trust issues with Groww. Totally fraud behaviour from support team. Frequent glitches during market hours, poor customer support, and delayed responses make it frustrating. It feels more focused on attracting new users than maintaining trust and stability for existing ones.",2025-09-22 11:41:24,com.nextbillion.groww
2025-09-22,2025-09-28,95ea5f45-f267-499d-a1af-86b62d6b3759,,"2022 Some times order value is hit but order is not placed not a good app for investment..using for last one year _----------------------- Experience in Aug-Sep 2025 adding to my worst experience with this app in first week of Aug I started three Mutual Funds and paid for all three, guess what till Sept end as per Groww app dashboard none of my new funds weren't visible seems like they stole my money after multiple followup with them they added my money to my groww account dashboard..",2025-09-22 11:00:32,com.nextbillion.groww
2025-09-22,2025-09-28,ce60bef9-d817-4f83-a257-9aa9514e3c4a,,today app automatic update and unable to view Oi data in option chan only ce pe price immediately correct this,2025-09-22 10:34:16,com.nextbillion.groww
2025-09-22,2025-09-28,79ffba2b-fa34-4cad-a52e-0bcd5b97e548,,I keep on sending email that I can't able to use this application in UAE outside india.verification failed as always.pls help me with this issue.,2025-09-22 03:26:19,com.nextbillion.groww
2025-09-22,2025-09-28,265037d8-b318-4216-9253-e306849d5b4c,,"worst ever app taking no responsibility of customer money.. zero staff in the name of customer care. My 15k stucked in IPO as groww deducted my amount and Allotted the share to someone else. after complaint, taking no responsibility Not recommended",2025-09-22 02:29:33,com.nextbillion.groww
