week_start_date,week_end_date,review_id,title,text,date,program_tag
2025-10-20,2025-10-26,94e12ec2-fbde-4e2c-8e7a-c599f75d3535,,"Groww's platform is user-friendly, with seamless execution for stock trading and investing. I love the detailed market insights and the ability to trade in equity, derivatives, and mutual funds all in one place. Their customer service is top-notch too, making trading stress-free. If you want to get into stock market investments, Groww is the way to go",2025-10-24 11:51:36,com.nextbillion.groww
2025-10-20,2025-10-26,674c5b43-d246-4c35-abcf-b9995e4e92c9,,"I've been using Groww for over a year now, and it's hands down the best stock trading platform. The app is super intuitive, and the equity delivery is a game changer. Their charts and tools for market analysis are spot on. I highly recommend Groww for anyone serious about investing in stocks or mutual funds.",2025-10-24 11:50:48,com.nextbillion.groww
2025-10-20,2025-10-26,00b6b0ad-db00-40bb-8183-25c3b6378325,,Very very bad trading app in this world agar kisi ko option karna h to is app se ek dam mat karna bahut bekar h ye,2025-10-24 11:14:33,com.nextbillion.groww
2025-10-20,2025-10-26,657ebfe7-ba8a-49a4-9aa6-7dd5db1eb548,,pathetic customer support everytime u wait for more than 30-40 minutes for the solution but in vain.. please switch to other brokers ...,2025-10-24 11:14:29,com.nextbillion.groww
2025-10-20,2025-10-26,a17c3de9-bc33-4d7c-bf9f-9d8fb733e679,,एक दम बकर ह कई न भ use न कर High charge very bad me bhaut time se use kr raha tha but ab is apk ki mn mani bahut badh gyi h ab me koi or platform pe try krunga this app very bad,2025-10-24 10:58:44,com.nextbillion.groww
2025-10-20,2025-10-26,d138097a-e338-445c-88a7-26a6cb1fd563,,no proper charts reading tools nothing like professional app just and avrage trading app for kids to play,2025-10-24 10:13:49,com.nextbillion.groww
2025-10-20,2025-10-26,7944d705-636f-44b6-a85a-b46ef8d827a2,,"nice but can you do one thing in next update , total funds with returns show in separate tab with bifurcation of stock , mutual funds , bonds ( all funds invested with returns in one tab)",2025-10-24 09:22:42,com.nextbillion.groww
2025-10-20,2025-10-26,6e41643c-d8d0-477f-af5e-2161a724642e,,Tum log itne C ho ki logo lutne me piche nhi hat rhe. are bhai logo se loot ke youtube ko de ke advertisement karwa rahe ho thoda acha advertisement banwalo is budhee ko dekh k bahu dukh hota hai koi acha sa plan banao jisse logo ko ad ki jarurat na pade . aur ha c ka matalab cute tha.thanku,2025-10-24 01:30:37,com.nextbillion.groww
2025-10-20,2025-10-26,a9640d41-c6a3-43f2-ba42-d1bd26bf004f,,"After all it's a transparent broker which shows detailed charges in a clean & clear interface, whereas; my previous broker billi-khan was so confusing",2025-10-23 23:29:00,com.nextbillion.groww
2025-10-20,2025-10-26,67f23c2e-436c-456a-ab83-8016ae25bba3,,Support system is very poor. My NAV value was not updated since five days. I need to connect with support team but no one responded.,2025-10-23 23:13:11,com.nextbillion.groww
2025-10-20,2025-10-26,094d3639-6aad-4dab-bfeb-7f8758935a72,,Third class customer support. Useless app for new investors. Not at all customer friendly. Customer care chat and support team is useless. Do not opt for this app for investments at all.,2025-10-23 21:27:50,com.nextbillion.groww
2025-10-20,2025-10-26,5efb86eb-b568-4ee0-b453-eb0967b46f15,,worst app. dont put your money on this app. they are fraud people. close my position without any proper reason..,2025-10-23 17:34:24,com.nextbillion.groww
2025-10-20,2025-10-26,98889f2d-7c60-4156-aa34-35f9621537eb,,sir you charge brokerage but do you explain me please what is aditional charge of Texas ? grows is good but high commission charge every one buy or shell share,2025-10-23 15:50:03,com.nextbillion.groww
2025-10-20,2025-10-26,b59e8d62-40d1-4360-9297-e3d80aac0efd,,Horrible app with an even worse customer support. The amount of money they take from you while selling stocks leaves you with loss even on profitable stocks,2025-10-23 15:38:39,com.nextbillion.groww
2025-10-20,2025-10-26,6d17cc53-36bd-44b7-9675-c69fdc60c6d5,,"Especially while withdrawing, it will too much time. these people will learnt lessons after complaining to Ombudsman and SEBI. Like betting apps, transferred amount can,t be withdrawable.",2025-10-23 14:50:38,com.nextbillion.groww
2025-10-20,2025-10-26,3febdb33-9c8c-49d5-ab6f-9af48875d00d,,fraud app. you have to cry for selling your stock. purchase is easy but sell is impossible. you have to cry for your own money. fraud app,2025-10-23 14:42:27,com.nextbillion.groww
2025-10-20,2025-10-26,c657e5a1-a07b-466f-9c7d-af2294f6c620,,"The investment values shown in the report differ significantly from my actual holdings, particularly in the stock investment section. I request you to cross-check my portfolio against the report to identify and resolve these mismatches. Its concerning that this report feature was introduced without thorough testing. As an end user, Im now confused and misled by the inconsistencies between the report and my real investment",2025-10-23 14:34:13,com.nextbillion.groww
2025-10-20,2025-10-26,3eb22dab-71bc-4fd2-ab5c-13cf5ac6dbb3,,"Grow app is a very bad and dishonest app. The app is not opening, and I cant even log in. My money is stuck because of this useless app. Totally disappointed this app is full of cheating and carelessness. Dont trust this app!",2025-10-23 14:02:03,com.nextbillion.groww
2025-10-20,2025-10-26,82c28447-64ca-446e-886e-3b476f16a4de,,Plz remove Date & Timezone from trading chart it is use less and getting space plz add customised option in chart what we want adjust it and we need big screen for better analysis remove anesssary things or hide option for them.,2025-10-23 13:36:36,com.nextbillion.groww
2025-10-20,2025-10-26,21c135b2-a63e-47d4-9b9f-429f38e42cd7,,"The app is becoming worse day by day. I have seen too many glitches in the recent days, sometimes wallet balance is incorrect, sometimes login doesn't work, sometimes you can't make payments etc etc. With every glitch, my trust is eroding from this app. Update (23 Oct 2025) - I don't think they are able to handle the volume of transactions happening on their platform. Glitches still occur and now happen repeatedly. Price alerts for ETFs do not work at all.",2025-10-23 13:36:22,com.nextbillion.groww
2025-10-20,2025-10-26,03270445-b00e-48bf-9013-2edcfa615f9d,,"There chat support system is horrible. You have to wait for HOURS to get there assistance , that to of no use.",2025-10-23 13:03:07,com.nextbillion.groww
2025-10-20,2025-10-26,f6964c5c-7efe-426e-9179-d612296a77cb,,"It is not recommended to use Groww, very poor chat support, third class email support, your money will be stuck.",2025-10-23 12:19:27,com.nextbillion.groww
2025-10-20,2025-10-26,36bc27bf-d9f7-4a66-8add-d85dcd55fef5,,"It is only best for seeing stocks not for trade. First of all it shows unnecessary balance which no one knows where is it came from on the account and when the market open it suddenly disappeas. Secondly, The charges are to high compared to some other trading apps like angle one and upstocks. I recommend to not invest in Grow.",2025-10-23 12:07:45,com.nextbillion.groww
2025-10-20,2025-10-26,196ddf8e-5dd5-4b12-a14b-4c2f87f4e329,,"bilkul berak application hai koi isme treding na kre mei bahut time che dekh raha bar bar koi bug aa jata hai, proper balance nhi dikhata, customer call vale call nhi uthate , upr che nyi nyi problm aa rhi.",2025-10-23 11:32:39,com.nextbillion.groww
2025-10-20,2025-10-26,4860938d-3eef-48e6-962f-36c2884f254a,,fraud company always mistake mtf position and try to square off position. always contact to customer care and then resolve. very poor fraud app,2025-10-23 11:18:12,com.nextbillion.groww
2025-10-20,2025-10-26,7886aea8-ecd9-412f-93c3-e04fc95cef4c,,"my groww account not working properly, please solve this problem,other wise I will be charged my account",2025-10-23 10:54:29,com.nextbillion.groww
2025-10-20,2025-10-26,b0815104-4ad3-4ca7-945d-1cd3d1c50bda,,"kabhi support ki jaroort hogi too aapko kabhi support nhi milegi.. not just call even if you are in a chat ,agents wont reply to you ....wo aapko wait krwaayenge or last me aap thk k chle jaaoge",2025-10-23 10:38:13,com.nextbillion.groww
2025-10-20,2025-10-26,496cce41-335e-447d-ab7d-e545fb2565de,,"Groww एक बहतरन इनवसटमट ऐप ह! इसक इटरफस बहत ह सफ, तज और आसन ह सटकस और मयचअल फड म नवश करन बहत सरल और सरकषत ह टरजकशन तरत ह जत ह और चरजस भ बलकल टरसपरट ह कल मलकर, अपन नवश क सभलन क लए यह एक भरसमद और उपयग ऐप ह! request: please add a stock auto trailing option",2025-10-23 10:02:55,com.nextbillion.groww
2025-10-20,2025-10-26,2d4be12a-52d2-4dfd-909d-1a4e5e081548,,its a good app and would be nice to have an option to view the real time prices and charts of precious metals like gold and silver,2025-10-23 09:55:21,com.nextbillion.groww
2025-10-20,2025-10-26,6d4bb363-903e-41b4-9238-8717c51f7ccd,,Charges are so high and faltu k itna paisa lenge ki negative me chla jaayega account don't use this app for stocks only for Mutual fund SIP I repeat DON'T USE GROW this will make you POOR. Use DHAN app,2025-10-23 07:52:25,com.nextbillion.groww
2025-10-20,2025-10-26,4b6e67fc-ac9b-45bb-9be1-fef0ff098b77,,"the customer support sucks !, they had me waiting more than 20 mins on the call and still no ans, I called again same problem",2025-10-23 07:50:11,com.nextbillion.groww
2025-10-20,2025-10-26,a7d0105f-56cb-4b9f-a9b1-e3cfe09d946d,,"Nice For Dhare market, Ipo but We feel Commodity Must be add to this app because this app is user friendly",2025-10-23 07:33:34,com.nextbillion.groww
2025-10-20,2025-10-26,5d046181-ccb0-4218-9b90-f423fb1f1169,,"groww app is one hell of a financial optimization app. Reliable, trust worthy and thanks to groww for bringing me into the world of financial realms. Everyday I'm growing with the groww.",2025-10-23 07:25:07,com.nextbillion.groww
2025-10-20,2025-10-26,24fa0858-68df-47c1-843d-102e38f1a253,,mai 4 sal se use kr raha hu lekin jo ap fund add krte ho ya rehta hai ap ka fund grow wallet me usme bahut jada glitch aata hai es ko thik krne ke jarurat hai,2025-10-23 06:14:38,com.nextbillion.groww
2025-10-20,2025-10-26,03041a3a-8735-4340-8887-68b18dafc848,,"I am very unsatisfied with this app because it is a SWP option not showing in mutual funds, please bring it fast",2025-10-23 01:21:07,com.nextbillion.groww
2025-10-20,2025-10-26,1d8ebf5a-3ce6-4626-b552-51718ca96cdf,,Pathetic customer service. now you have stolen my money. 155000 missing from the account. you say 24X7 chat support on your bloody app. but none responded and that only gives me an option to raise a ticket. 23224965 is the ticket number. I need this issue resolved today and I need a compensation for your goof up. 175000 is not a small money. blatant frauds. wonder how Satya Nadella promotes you guys and you have had the atrocity to come up with an IPO backed by this bakwaas app,2025-10-23 00:51:23,com.nextbillion.groww
2025-10-20,2025-10-26,d36a01e3-6434-4380-9853-0802c1708d89,,"Groww is a standout investment platform in India, offering a seamless experience for both beginners and seasoned investors. The app allows you to invest in stocks, mutual funds, ETFs, digital gold, and even US stocks, all from a single interface. User-Friendly Interface: The onboarding process is quick and intuitive, with minimal financial jargon, making it accessible for first-time investors. The clean design and easy navigation enhance the overall user experience.",2025-10-22 22:07:08,com.nextbillion.groww
2025-10-20,2025-10-26,03964151-9a1c-4ad6-918a-f26587bc7f83,,ऐप म सधर ज जररत ह angle one क तरह सफ सथर और सरल बनय जए आप स अनरध ह तक हम अचछ तरक स खरद -बकर कर सक धनयवद,2025-10-22 21:14:06,com.nextbillion.groww
2025-10-20,2025-10-26,1aed81c7-44d2-4fe3-93fd-c5b0485447e4,,"It is a wonderful and user friendly app for trading and investment. All the transaction updates are very fast and reliable for traders. But during the intraday, Exit all is buffing to close now a days. Meantime booked rate is reduced and getting lost our profit. So please rectify this for convenient trade. Thanks",2025-10-22 21:09:06,com.nextbillion.groww
2025-10-20,2025-10-26,02d5f2a2-475b-4056-89e9-2b2a1a99feb3,,very excellent experience great service experiential learning excellent experience of the application great for investments and services,2025-10-22 19:51:20,com.nextbillion.groww
2025-10-20,2025-10-26,01224c78-9ad5-4f3c-ba1c-866d1d2fc708,,"easy to use, and customer support is very good don't like other angel one broker wale apne customer ki help nhi krte aur khud ki galti ki wajh se loss customer ka hota hai",2025-10-22 19:21:16,com.nextbillion.groww
2025-10-20,2025-10-26,87ce04d0-789e-426f-a999-ae7a17235906,,I am suffering from stucking of my investment even after investment or sell it shows me as I still invested,2025-10-22 18:15:12,com.nextbillion.groww
2025-10-20,2025-10-26,40cc41b0-48b9-4ad3-a233-9217e3487685,,"customer care sucks, you have to wait 10 to get a reply from the assigned executive and if you don't respond with 3 mins the executive closes the chat saying inactive.",2025-10-22 17:06:53,com.nextbillion.groww
2025-10-20,2025-10-26,b86c2986-124f-480c-acb5-91004c5b5bc4,,5 months ago I started sip from here...but now app not working...app not opening.. please do something,2025-10-22 14:37:32,com.nextbillion.groww
2025-10-20,2025-10-26,5b2fdd10-6422-4139-ad4d-68e40bf097ac,,this is the worst app i have seen the customer care is a idiot and no body knows anything the clmmodity and f&o is the worst they take your hard earned money if u ask customer care about query they just cut the call or do not reply i dont know on what basis they are appointed and they lie a lot hope this app closes soon,2025-10-22 13:25:18,com.nextbillion.groww
2025-10-20,2025-10-26,bf03ba43-721a-47f7-a898-5317c854bdaf,,"Please provide a ""Total asset tab"" in the home page which should show the total investment amount in both stocks mutual funds. 2. Gift nifty index is not there ok groww. other brokers app is showing gift nifty index. kindly provide that too..",2025-10-22 12:37:36,com.nextbillion.groww
2025-10-20,2025-10-26,b8eeefa7-fb33-41b3-850b-f0a01f25cfde,,"The withdrawal process is quite slow, especially when the market is closed. Please take necessary steps to ensure withdrawals can be processed at any time.",2025-10-22 11:58:30,com.nextbillion.groww
2025-10-20,2025-10-26,bfb565cf-7ad6-4311-bdf4-58f8b96b7100,,"bad app,thik se kaam nhi krta ,,main time pr lag hone lagta, payment, order nhi ho pata thik se,,koi use Mt krma",2025-10-22 11:57:01,com.nextbillion.groww
2025-10-20,2025-10-26,29a65f11-5776-4c0e-b0ac-aa6accf58551,,Major Issue in nominee update. worst customer support. they close ticket without even resolving the issue. Go for Coin by Zerodha for Mutual Funds,2025-10-22 11:19:31,com.nextbillion.groww
2025-10-20,2025-10-26,b07ada45-0d90-454b-b6b8-b62c6bf9690d,,"Need Better UI : 1. Until market starts at 09:15 am, please show last days' last sessions Gainers & Losers stocks list, order lists too 2. Keep Explore Tab open & parallel to Holding &positions. 3. Under Event List, show Value of Dividend with %Divident wrt Current price, Value of BonusSplit with Face Value too, Value of Buyback with %Buyback wrt Current Market price. 4. Avoid Tech glitches. 5. Lik Sorting, add GROUPING-ETF, Large,Small, MidCap. In MF: LT, ST, ELSS, Equity, Debt, etc..",2025-10-22 09:37:46,com.nextbillion.groww
2025-10-20,2025-10-26,027e7940-2743-4a48-b0f0-dea5503e67ec,,"They charged me for an pledge request, which I didn't make. Some bug triggered a GTT order, way below the set limit, they never reversed the charges, said they would, but didn't. The bonds were showing double the expected returns than what it actually gives. It's either full of bugs or they're trying to steal our money.",2025-10-22 08:42:39,com.nextbillion.groww
2025-10-20,2025-10-26,81674146-aeca-4843-a638-d250bf7093d9,,"Don't use this app, very poor service. I wanted to change my name after marriage and I had to follow all instructions but they continued to drop the query for last week n now my all amount is stuck in this app. Don't go for it for trading because their procedure is too long for any queries.",2025-10-22 01:34:48,com.nextbillion.groww
2025-10-20,2025-10-26,db5af3e7-dc9c-4f60-855e-316c2832c08d,,"This app has really improved a lot. I have no complaints. They've been adding updates and new features, and the UI is better now, making it one of the best stock broker apps around.",2025-10-22 01:12:27,com.nextbillion.groww
2025-10-20,2025-10-26,410d659c-9ad4-455c-8ce8-4a449c682126,,"Worst app in terms of 24X7 customer support, they just keep on transferring you from one agent to another and then take so long that you even think, why have I tried this option.",2025-10-21 23:59:29,com.nextbillion.groww
2025-10-20,2025-10-26,1e146a6a-22a3-4239-afe1-c31e8fa3494c,,Can't you place your order live on the share market chart shown on this app or please update the grow app,2025-10-21 22:57:21,com.nextbillion.groww
2025-10-20,2025-10-26,83e7c607-3a44-4f6d-aef6-627031eab39f,,"I had closed the gate, profit was made and exit was done but due to glitch in the application I incurred a loss of 62k.",2025-10-21 19:20:06,com.nextbillion.groww
2025-10-20,2025-10-26,a770efb5-d214-4dfe-b8f5-72324a2dd33a,,"A five-star rating is the pinnacle of excellence, signifying a product, service, or experience that is outstanding in every aspect. It indicates superior quality, flawless execution, and a level of satisfaction that exceeds all expectations. It's the highest form of praise.",2025-10-21 19:13:11,com.nextbillion.groww
2025-10-20,2025-10-26,ee7870e2-cafa-4e82-9421-c7a171a3ac61,,This app is a great option to make money and I was start trading in fast time and I don't have any noleg I for a investment so i have like this app,2025-10-21 17:35:36,com.nextbillion.groww
2025-10-20,2025-10-26,a8f1c0f5-0f05-46e3-aa00-a862d8a7c4b5,,Pathetic customer service. Every time Glitchy app and UI. Scam like or dishonest approaches. Untrustworthy.,2025-10-21 15:57:51,com.nextbillion.groww
2025-10-20,2025-10-26,ac0bcdcc-f713-4ca3-abb1-cb53ddfc1ab1,,"very pathetic and useless my one position auto squared off for just Rs 216 short margin due to price down only and booked a loss for 4500 for just 216 short margin even without any information. I will not use groww now, will close my account and will highlight this to my network and social media too.",2025-10-21 15:55:46,com.nextbillion.groww
2025-10-20,2025-10-26,284fed0c-7dff-4105-90f4-f5117927a6c3,,"what kind of stupid App is this im gonna leave this platform as soon as i get some time , everytime anyone buys a stock it takes 5 rs nd for selling it take 20 minimum ,then comes your service when i complaied about how the transaction i made day before havent got reflected in my account so where did the money go ? i sold stock someone buyed it bt i didnt got the money , Groww is holding up my money & useing it, doing same with their n number of custmer & the coutomer complain service sucks .",2025-10-21 15:30:40,com.nextbillion.groww
2025-10-20,2025-10-26,922235a7-0303-4982-9667-928d14016271,,interface and easy to use .but bigger issue you don't know what is your real blance . blance cut automatically and many charges.very bad app too many charges and no blance clearty blance manipulation according to your team so beavair,2025-10-21 14:57:05,com.nextbillion.groww
2025-10-20,2025-10-26,697bb0b2-e739-4e9f-bb84-5299e35c920b,,Bad customer service Whenever you get problem about app they not reply you quickly Today I got bad experience not got Tpin I can't send my shares for one hour I send chat message about that but 30 minutes no reply from customer care survive That's really dangerous now grow taking that High charges if you sell same share in same days but in different time grow will take many times dp charges 15 rupees that's dangerous for traders,2025-10-21 14:12:49,com.nextbillion.groww
2025-10-20,2025-10-26,fb03eb1e-10c3-45f1-bfa1-fae45e6907e4,,itna ghatiya payment system hai inka issey acha dhan me account open krlena isme mat krna na time pe profit account me add krte hai next day se pehle withdrawal ni kr skte comodity me 10 bje tak trade le skte hai expiry pe bawaseer application hai bilkul,2025-10-21 13:57:56,com.nextbillion.groww
2025-10-20,2025-10-26,9791a536-67a3-48c6-8164-8bf4502b2f58,,"The groww app looks good to use(for attract new customers)but not good from the inside, app support is purely 3rd class, I tried again and again to solve my problem, the agent did not answer my question but answered other questions with chat, after some time the agent ended the chat without solving my problem.and there is a problem if you buy digital gold before, right now you can't access it,or any one want to buy digital gold there is no option to buy. don't use this app.",2025-10-21 12:13:46,com.nextbillion.groww
2025-10-20,2025-10-26,a367a493-ba7b-4cea-87c0-2f6dfb44c999,,"Dude, I have already Invested in Stock's from your app and I don't have any money left to Invest more. I am seeing too many of your ad getting wasted on me on YouTube. Please don't waste your precious money. I seriously starting to question your sustainability If you're keep wasting your ads on me instead of getting new customers.",2025-10-21 11:55:52,com.nextbillion.groww
2025-10-20,2025-10-26,fabffdbb-c8ca-490a-aa11-c615d00ec787,,"Best options to see in this app, compared to other apps in this trading, really good to use easy to use and easy to understand and safest",2025-10-21 10:47:57,com.nextbillion.groww
2025-10-20,2025-10-26,1fdca895-6307-4ba3-9572-ede8660aaf31,,very worst app kindly do not trust ever the result of roi they shows on there application poor service I recommend you never ever use this poor app,2025-10-21 10:41:30,com.nextbillion.groww
2025-10-20,2025-10-26,17192edb-c106-4241-bb9d-1a305b55c4b2,,इटरफस अचछ ह कसटमर सपरट भ अचछ ह लकन एक कम ह ज हर टरजकशन पर लगन वल शलक और बरकरज श नह ह रह ह ऐप म उसक दखन क लए सटटमट चक करन पडत ह उसम सधर कय जए और डयरकटर ऐप म ह बरकरज और अदर गवरनमट शलक श हन चहए,2025-10-21 10:31:51,com.nextbillion.groww
2025-10-20,2025-10-26,3d9ea914-1e5c-45f9-80df-970ecb3302a5,,I am using the groww platform for the past 3 years and the interface is so simple and easy to use The only feedback I would like to give is to add a portfolio overlap calculator for the mutual funds section which would help the investors about understanding portfolio diversification in a much better and transparent way please add this enhancement for the next release versions ...,2025-10-21 09:58:11,com.nextbillion.groww
2025-10-20,2025-10-26,0b03e57d-281d-498a-9cf9-ca19f9c8887f,,I have been using this qpp from 2 yrs but i am totally unsatisfied with their service they have started commodity with no process to see profit and loss and their champ are saying to see contract notes but they will not do anything to improve groww,2025-10-21 09:13:28,com.nextbillion.groww
2025-10-20,2025-10-26,0738a49f-521e-41f3-a3c2-376cd5c8236b,,I compared all broker for brokerage charges and found groww is the worst one for Mtf .....you are charging brokerage 0.1 % which is too much as compared to other i.e.20order.... I was using groww for last 4 year but now I will switch to other.... worst worst for mtf,2025-10-21 07:34:25,com.nextbillion.groww
2025-10-20,2025-10-26,31eea954-bada-46f3-aba0-e689ada7ffb5,,ipo ka allotment resio ismain only 10 %hai bahut kam hote hai allotment isse better app angel one hai usmain mera 1 bid chodkar sare ipo mujhe alloted hue hai,2025-10-21 07:32:58,com.nextbillion.groww
2025-10-20,2025-10-26,2fbde560-ba49-4cbf-aa8a-5c16acde4167,,it's very convenient for those who have no much knowledge on mutual funds and SIPs..The best part is the process is too easy and quick.. Try making it more simple eliminating the implied steps in the process,2025-10-21 07:00:21,com.nextbillion.groww
2025-10-20,2025-10-26,83c5ea82-c3de-4139-8704-fced97cd1315,,qw qqqwq ki photo kaun bhaiya good qqqq qq q it hi bhaiya good night friends ji sir q ki photo si q it qqhi qlagai hai q q it qqhi q,2025-10-21 01:54:39,com.nextbillion.groww
2025-10-20,2025-10-26,fabe1a4f-1dfc-49c9-82e3-945e3b5d3192,,this app can't use for user it's charged is very High according to me not sagusted. it's application is very slow sometimes can't download this it's My opinion,2025-10-20 23:39:25,com.nextbillion.groww
2025-10-20,2025-10-26,a3931030-1771-4cae-a6d0-90f78f1e4795,,worst trading app or broker in the world. . groww is not a broker . it is robber of traders and investors. don't use this app for trading or investing purpose.,2025-10-20 19:08:37,com.nextbillion.groww
2025-10-20,2025-10-26,bc31f407-dc14-46fe-9f1e-115034b6281d,,"It would be nice if they add option of top gainer and loser of the week, month and year. and also trading commodities, international stocks, crypto, betting on sports...etc",2025-10-20 19:02:40,com.nextbillion.groww
2025-10-20,2025-10-26,a705a2d5-b83a-46ea-b1b0-104cc4ae28e3,,I feel like the app is nearly perfect for trading but you would still need another app to buy US stocks and it doesn't provide the service of dividing stocks therefore you would always need to buy the given amount of whole stocks and not fractional stocks,2025-10-20 16:23:04,com.nextbillion.groww
2025-10-20,2025-10-26,ac00268a-be93-4e7a-a7b0-405789256c73,,"This App is worst, and lagging too much , At time when I downloaded this app, this was my bestest choice, but now this is my worst choice, You know, when Iam click to exit profit, it simultaneously sold in loss, also you don't update chart patterns, if you update chart patterns, you don't update loss or profit, which coming in my portfolio, you know, this all problems is not only for f&o and intraday, This problems is for all stocks which is for buy and sell, And you removed oi system",2025-10-20 15:54:18,com.nextbillion.groww
