week_start_date,week_end_date,review_id,title,text,date,program_tag
2025-11-17,2025-11-23,b1a4dd54-7c3c-4e10-8f34-1a9dc986fa91,,"The UI and accessibility are all good. However, The data displayed related to stocks are inconsistent across different tabs, like the data related to total investment made, profitloss, track history are all in a mess and not accurate. It'd be better if those issues were fixed for good.",2025-11-21 20:46:49,com.nextbillion.groww
2025-11-17,2025-11-23,ff63e2e4-753c-4fca-81de-d74d6b7804d9,,New UI for f&o option chain view is not display Oi and price clearly each time we have to adjust scrolling the screen.,2025-11-21 19:59:14,com.nextbillion.groww
2025-11-17,2025-11-23,402371ad-e230-429c-9b15-a4bc559a6819,,"Please add SL & TARGET set in chart for equity intraday trading in mobile app... We are known that this facility already present in F&O trading, but didn't present in Equity Intraday trading, please add this option in next update..... Thank You....",2025-11-21 19:57:55,com.nextbillion.groww
2025-11-17,2025-11-23,8a93f192-43ad-46e8-9598-497cdc6b2dec,,now grow app is growing but required a little bit improvement. please provide scalper mode for commodities also. please provide demo trading account for learning purpose,2025-11-21 19:39:38,com.nextbillion.groww
2025-11-17,2025-11-23,3ee569ff-a3da-4adf-a1bc-fcd37a2688ab,,"app has no permission to acccess the sms yet the app auto reads OTP and executes the action with out user confirmation, just exploring the import funds section has executed the action. this feature makes this app unreliable and which could lead to security flaw",2025-11-21 16:20:33,com.nextbillion.groww
2025-11-17,2025-11-23,3bb2e076-6c2b-42d7-85aa-650f45c4bdae,,you should add Realised profit features in app which can show investors how his her stretegy actually working.,2025-11-21 14:50:02,com.nextbillion.groww
2025-11-17,2025-11-23,01988ad3-97c9-4972-b3a7-baa7d79ddd39,,"fix your Gtt orders, app not showing required margine while modifying a existing order and add value based buying, quantity based buying is slow and confusing.",2025-11-21 12:59:32,com.nextbillion.groww
2025-11-17,2025-11-23,22083df3-89c0-47f2-9c43-07e1bf3022dd,,worst stock market application ever not works properly and customer support is pathetic and useless don't use this app,2025-11-21 12:49:19,com.nextbillion.groww
2025-11-17,2025-11-23,67fb5dff-4a96-40c1-882b-aed58f5dedaa,,In groww FNO segment OI is not shown with their percentage pls update this feature as it is very useful,2025-11-21 12:40:11,com.nextbillion.groww
2025-11-17,2025-11-23,af86665e-cc28-48c4-a631-7c1c35cbe2e0,,grow aplication very very froudly company know download any customer grow application customer always lossing your money,2025-11-21 11:25:42,com.nextbillion.groww
2025-11-17,2025-11-23,2d1ef340-ce52-4a29-a608-47a5c791abcf,,"plz fix the issue, in FnO whenever you click on strike price and try to see the chart the page always breaks saying 'something went wrong ' it's irritating.. happening the same on iOS and Android",2025-11-21 10:13:28,com.nextbillion.groww
2025-11-17,2025-11-23,26bfaf37-266b-4fe2-9cde-c1b917407bea,,bhai ye app mat use krna trading k liye charges bahut katate h mujhe 400 ka loss huaa 250 eno ne kat liye 2 din withdrawl nhi huye fir or kat liye,2025-11-21 09:41:24,com.nextbillion.groww
2025-11-17,2025-11-23,65ddc272-4fef-4347-b7f1-3156ce7788a3,,"worst app ever use , such a poor app for trading. It always deduct balance by showing ""this charges that charges"". I had installed this app for trading but it's looks like gold digger",2025-11-21 09:29:02,com.nextbillion.groww
2025-11-17,2025-11-23,d49c9c2e-fd1b-4e96-a845-e0fb4db86ecf,,"I did not get the money back for the stocks sold through the groww app, this happened 3 times. The groww balance keeps decreasing, money keeps getting deducted from your groww account automatically. ...groww app मधन वकललय सटक च पस परत मळल नहत, अस 3 वळस झल. groww balance ह कम हत रहत, आपआप तमचय groww खतयतन पस कट हत रहतत.",2025-11-21 08:13:44,com.nextbillion.groww
2025-11-17,2025-11-23,c1a844cf-df91-40cf-8b8d-dc5f5f419f78,,"gtt mode is not so good,no option for set targets and failure of selling is an another problem # Trading",2025-11-21 08:09:38,com.nextbillion.groww
2025-11-17,2025-11-23,42ab377f-3c42-49f7-9288-072868fa6b9c,,free dematt account I wish my free dematt account I open it because no account that this is not working out no more no opening dematt account thanks to you,2025-11-21 07:43:21,com.nextbillion.groww
2025-11-17,2025-11-23,efba3517-4c46-4708-95b7-b852a4cd40a9,,"i don't usually write reviews i have demat account on zerodha since 2 years but now i think to try grow and believe me it's my best decision everything in one app news,gainers, everything literally on zerodha it's very hard to reserch about stock and there is no news comes like grow and grow is also cheap zerodha take 600 minimum by dp charges sometimes quarterly services it's the best app",2025-11-21 06:29:31,com.nextbillion.groww
2025-11-17,2025-11-23,c1897a2d-a5c9-4677-b966-2c182a62809e,,high charge aap hai very poor sarvice hai jada charge lete hai brokrej very hai Bakwas aap hai isse achha dhan app hai,2025-11-20 21:20:41,com.nextbillion.groww
2025-11-17,2025-11-23,a3a4e6e3-34a7-4f59-8d29-5ef54fabd9b3,,everything is very very good except did not showing all market details if you want to see some particular one you must be search it,2025-11-20 18:13:13,com.nextbillion.groww
2025-11-17,2025-11-23,a753b222-4c92-44ed-baf1-329dffef7d55,,sorry for the negative comment but I just to irritate about this app so I do firstly when i am trying to register in app process goes smooth but when app ask about digital signature I leave process there and then after some time trying to register fully it shows please erase data firstly and then when I do I am unable to make my setup as when try to register it pop up message that your data is being erased and it shows this message again and again please help me so I get benefits of the app,2025-11-20 18:02:20,com.nextbillion.groww
2025-11-17,2025-11-23,905ef1f0-37a1-4044-8e8c-60a865a890c8,,"Groww is a very simple and easy-to-use app for investing. Opening the account, buying stocks, and starting SIPs is smooth. The interface is clean and beginner-friendly. But customer support needs improvement, and advanced charting tools are limited for traders. Still, for long-term investors and mutual fund SIPs, Groww is a good and reliable option.",2025-11-20 17:04:34,com.nextbillion.groww
2025-11-17,2025-11-23,96cea529-1b19-4337-8b8d-479edc5b68f6,,"worst appI buyed shares on the last of Tata motors bonus shares but till now I didn't get any bonus share, worst to buy shares.",2025-11-20 15:53:12,com.nextbillion.groww
2025-11-17,2025-11-23,60090409-eb54-4521-9c56-a34485cd7254,,"Easy and simple user interface but today I need a stock holding statment for a visa application. It is easy to get but it comes out like an unprofessional excel sheet no logo no header no footer. I called the customer service, but they said they couldn't help.",2025-11-20 14:54:05,com.nextbillion.groww
2025-11-17,2025-11-23,792081f8-efaf-4592-a07b-398545f9b906,,i don't think the app needs my review as everyone is familiar with it. Iam user from 2021 and iam still on it so you can understand how smooth it is. good app...,2025-11-20 13:49:42,com.nextbillion.groww
2025-11-17,2025-11-23,fca294ec-6981-4072-94ea-1212f4a2b0d2,,im getting so many spam phone calls and spam WhatsApp messages related to portfolio management after creating demat account in groww app. do you guys sell the data? unpleasant experience...,2025-11-20 13:36:02,com.nextbillion.groww
2025-11-17,2025-11-23,196a4b1f-9ddb-4d76-b5d1-eaf9326a3b3f,,bekar app game khel tr time Notification sent kr deta hai jab dekho tab Notification are tere khe ne par thodi dekhu ga,2025-11-20 12:55:26,com.nextbillion.groww
2025-11-17,2025-11-23,6c957c43-bc78-470e-a9d0-21c21ada1a98,,hidden charges while selling around 25 downpayment and you'll never know as ad says free to use app and it is but while you sell it's worse,2025-11-20 10:56:31,com.nextbillion.groww
2025-11-17,2025-11-23,a3253c0b-9b1b-4efc-932b-238cb9608f1d,,Grow app is very easy to use. Every features is great. I start my first investment through grow . 06.09.25 i update grow after open grow I see grow improve many things in app . i really good. 20.11.25 - Groww Continue improving. Continue your journey and gave us by provide easy and highly effective tools.,2025-11-20 10:49:47,com.nextbillion.groww
2025-11-17,2025-11-23,6c18302b-9f7d-4252-bc59-26ece43337b5,,"Letest version is very slow and fonds type small and not visible, out of mindset version, ..... but 6 month version is very good Please update new",2025-11-20 10:48:55,com.nextbillion.groww
2025-11-17,2025-11-23,2b1a5123-a6d7-4626-9110-a00c936c7580,,"Their platform is very bad, do not login, you will get upset, my account has not been activated even after 14 days, even after all the verification, contact verification is pending for 10 days, this is my request leave this platform very poor , frustrated and very bad service,, chat box and customer service. one of the bad platform in india. i suggest ""Angel One"" use and very smooth and very good service I experience ticket - 23638751",2025-11-20 10:43:08,com.nextbillion.groww
2025-11-17,2025-11-23,53e8d96d-ef48-4b8e-a70a-565378e1f6e4,,"You can add one-button click scalping to this and wherever you go, you can buy and sell from there with just one button click.",2025-11-20 10:27:40,com.nextbillion.groww
2025-11-17,2025-11-23,274c569e-df54-4e47-afd9-4d55e4a79d23,,"brokerage is a nightmare for scalpers. sometimes even if I am in profit, at the end of the day i end up paying money to the app. I am literally tired of seeing paid for FnO, paid for stocks again and again",2025-11-20 10:03:00,com.nextbillion.groww
2025-11-17,2025-11-23,a43db5ba-0ab1-4a82-9fe4-3c3dec8ceb9e,,wrost app ever.... very high brokerage..and hidden charges.. in 7k profit I got only 940 rs.. something facing app stuck problem...,2025-11-20 09:06:05,com.nextbillion.groww
2025-11-17,2025-11-23,f1633751-0024-48c3-ac9a-8d385741b0ee,,I bought the future and options and when try to sell after getting profit my orders and position showing error as no network but i have no network issue. when try to exit From position its not showing anything selling is failed cant exit Until i lost my profit groow servers and functions not working when selling but when buy its working perfectly not for profit when try to exit with profit its not exiting until loss this frouad tricks and i triad to contact customer service there is no response,2025-11-19 23:20:00,com.nextbillion.groww
2025-11-17,2025-11-23,dcbf4057-cc8e-4dca-8bdf-765f5d0b40b3,,very poor app reduced 2000 rs extra from my account customer support is very poor . don't use this app for trading.,2025-11-19 21:30:56,com.nextbillion.groww
2025-11-17,2025-11-23,d4ef25e0-5b48-4840-958e-517cf879af36,,today morning somewhat glitch was there due to that issue I might have been lossed my capital so just do the updates before or after the markets Date: 19112025,2025-11-19 21:02:48,com.nextbillion.groww
2025-11-17,2025-11-23,5d22dded-4075-4619-9fbe-3ce9c8fcf60d,,App is slow and lagging.Price on chart and actual price are different in the same app.When I try to delete one Strick price it deleted 34 Strick prices same time. In call put chart it will be better for us if we can see the Nifty Sensex in the same chart like profitloss .,2025-11-19 21:00:11,com.nextbillion.groww
2025-11-17,2025-11-23,7a0a0066-41a0-4ce8-a543-a3ede734eb47,,"Seriously I'm firested, I'm a groww user all most 5 years, But Groww app it's not for a F&O OR any trade. Worst app seriously. Everything miss manage. Miss mangement trade chart, exist position, oder position. I don't know why people are like. If you not interested for trading then mutual fund and equity for best app. But not for trading. This app are going to big loss if you go trading. Dhan most professional app for trading.",2025-11-19 20:56:01,com.nextbillion.groww
2025-11-17,2025-11-23,98c04220-b6da-421a-8b12-08a21eb32f9a,,aaj one week se mera bahut lost ho rha hai kuki sensex f&O trading k time pe baht glitch kr rha tha n sahi time pe buy n sell kuch bhi execute nhi kr pa rha tha very bad experience,2025-11-19 18:18:01,com.nextbillion.groww
2025-11-17,2025-11-23,28f3020b-6bd8-4dbe-9749-f700c595f14c,,"This charges a very high amount, it is deducted even before taking the trade and is also deducted from the profit",2025-11-19 18:10:25,com.nextbillion.groww
2025-11-17,2025-11-23,7ab8168c-9b9f-498e-9772-297db51555a3,,"worst experience with brokerage charges if you sell any stock value of 100 the grow dp charge is 16.5, brokrage charges of minimum 5rs and cgst 9% sgst 9% and additional charges",2025-11-19 16:14:11,com.nextbillion.groww
2025-11-17,2025-11-23,5063f42d-edd1-4cb8-bf04-d274f52bc84c,,"Fantastic app for beginners and regular traders. Clean UI, fast order execution, and fantastic performance. Highly recommended for anyone investing in stocks and mutual funds.App is very user friendly with smooth navigation and clear charts. Deposits and withdrawals are hassle-free, and order execution is quick..",2025-11-19 14:20:22,com.nextbillion.groww
2025-11-17,2025-11-23,f4c73940-71ac-4956-8e47-cfd43a32ff99,,"I would like to give you a feedback of your podcasts which you upload in your groww youtube channel. I request you to kindly include those podcasts even in music streaming platforms like Spotify, amazon music, jio Saavn and youtube music. So that few listeners who likes to listen through audio will be benefited. And also provide those links in the YouTube description too through which the listeners can navigate to those platforms too.",2025-11-19 13:31:52,com.nextbillion.groww
2025-11-17,2025-11-23,86dd82bd-3d21-42f8-b5cd-903f22e943c5,,"u only missing one star for not having kill switch . it's a must have picture please make it available (once you hit switch, then cannot trade for the rest of the day)",2025-11-19 12:20:57,com.nextbillion.groww
2025-11-17,2025-11-23,1e4d7982-4592-4cca-9817-87d067cf759e,,"I have bought 300qty shares. when I try to exit with a safe exit. it rejected the order. now, I've lost the 35k amount. The app F&O option didn't work for almost 30 minutes. I want my money back. otherwise I'll put a case in court. I have order details",2025-11-19 12:09:33,com.nextbillion.groww
2025-11-17,2025-11-23,b0f3384f-2547-459f-ac91-f047ce8c3dc1,,"Groww will enjoy your money, not responsible for loss due to the Groww side technical fault as per Groww policy. you can confirm with general reply of Groww.",2025-11-19 11:53:19,com.nextbillion.groww
2025-11-17,2025-11-23,fa732410-fd1a-499b-aa42-12a1b7efc28b,,Really disappointed been using the app.When placing order in intraday it place order really late and sometimes even after 20 mins order pending and when the place the order already miss on profits.sometimes wallet balance is incorrect. amount is not immediately reflected.,2025-11-19 11:51:43,com.nextbillion.groww
2025-11-17,2025-11-23,cae0b82b-feb7-45ee-abfb-c2aeecf84815,,very bad experience grow pehle kam charges leta hai uske baad itne charges katega ki trading se bharsoa uth jayega,2025-11-19 11:12:12,com.nextbillion.groww
2025-11-17,2025-11-23,04079dc2-3b75-4cc7-872e-462d81a62ea2,,I am really disappointed with this application from last one week almost more than an hour I am not able to see my open positions nor am I able to close my orders modified even chat help no one is joining to help even after waiting for 15 minutes and I called to customer care but even after waiting in queue for 20 Minutes mo response seriously very careless service and very poor response,2025-11-19 10:41:58,com.nextbillion.groww
2025-11-17,2025-11-23,24dbc9ad-8d06-4d13-97dc-33f9aad8d640,,third class customer support. I have opened my account well in advance for applying for ipo. bank account verified. for trial I did transaction buyed and sold to understand app so that in the end I don't get confused. but after successful allotment at the end time I came to know bank not verified do I can't sell. no Customer support. they only chat after 15 min and the answer is we don't have details. now who is responsible for loss? I am using paytm money since 4 years never had such problem.,2025-11-19 10:39:17,com.nextbillion.groww
2025-11-17,2025-11-23,f7e5ead1-302c-4cd6-b65d-4e171e017c41,,"when try to invest in new mutual fund it says ""you cannot invest in any new mutual fund schemes because your kyc verification is incomplete."" when i click on that text it say ""you are not allowed to perform this action"". even if i goto setting page there is no kyc renewal option. feeling helpless.",2025-11-19 10:38:41,com.nextbillion.groww
2025-11-17,2025-11-23,3b9d4a9b-be1e-453c-8ffd-d672c0544c0b,,"NEW & BIG PROBLEM!!! Now Groww stock price when go down, Groww broker app blocked to Buy & sell . page not refresh lots of Times. Customer care not received call & Not replayed . I think time to change platform. Today facing Lost.",2025-11-19 10:34:41,com.nextbillion.groww
2025-11-17,2025-11-23,3b01447d-105a-4ce3-a358-48e7059a74c1,,worst support. they never pick up the call and answer. app was misbehaving today for every one. their bot also did not work i was unable to cut my existing position as well...,2025-11-19 10:34:22,com.nextbillion.groww
2025-11-17,2025-11-23,e3e606aa-dddf-4e5e-9209-b3fb88036ac4,,"Lots of BUG, When Buy was unsuccessful it's showing delivered, and when placing sell order it is buying in market rate for intraday.",2025-11-19 10:26:46,com.nextbillion.groww
2025-11-17,2025-11-23,40e70cf1-afa3-4975-acbc-720ab13e7347,,very glitch app..aaj maine trde liya ...jab mera profit hua toh exit hi nahi honrehi thi position...very worst app..don't install..,2025-11-19 10:23:46,com.nextbillion.groww
2025-11-17,2025-11-23,37e1d612-9718-4215-b2da-f6751b764a5b,,wrost app you may lost your whole money in this platform. at sell order time hang be careful. use any another app,2025-11-19 10:15:41,com.nextbillion.groww
2025-11-17,2025-11-23,52d17717-f7b3-48e3-9355-b27637057968,,"personal details update ka bhi charge lagate hai aur customer support team koi reply bhi nahi deta , customer deta Budh gaya he aab service Dene ka time nahi he",2025-11-19 10:14:30,com.nextbillion.groww
2025-11-17,2025-11-23,1348ee56-77c8-4d63-af58-39fb8b33c72b,,why I'm not getting booked my profit I'm in profitable trade and sell order is not exicuting I'm trying to sell my f&o order from last 15 min still shows error,2025-11-19 10:10:36,com.nextbillion.groww
2025-11-17,2025-11-23,0261ffa5-98e2-4e01-9c3c-8432e52fcf00,,Worst app in order execution. Issue is still with there. Not a stable app. Donot use it. Everyday app is having some issues.,2025-11-19 10:10:27,com.nextbillion.groww
2025-11-17,2025-11-23,527742b4-81c7-4b4f-b954-d5f20e3973d1,,"literally disgusting for trading , i exit my position today , still unable to confirm that my position is exited or not it is showing failed to load, the data you see, might be outdated",2025-11-19 10:04:27,com.nextbillion.groww
2025-11-17,2025-11-23,c1c4c25f-053d-4627-a7bd-7ff6c187d683,,"bahut bekar app hai, aapka order peocess hi nh hota aur agar ho jayeg profit Karte time per site hi error de deta hai",2025-11-19 10:02:41,com.nextbillion.groww
2025-11-17,2025-11-23,d3b8961b-ee8a-43d5-a7f2-1d0d4232399f,,position get stuck. u cannot see your active position... system is lagging make losses ... many a times tried to contact for solution bt they never respond properly nor ur money is refunded,2025-11-19 10:00:19,com.nextbillion.groww
2025-11-17,2025-11-23,9ef913a8-4026-4b63-8c89-ce1db21700e9,,"this app is froud app Because I had deposited Rs 100 and invested Rs 55 in stocks and my Rs 13 were showing and yesterday when I sold the stocks, my Rs 54 did not come and on the contrary my balance was Rs -26 The show is happening",2025-11-19 02:32:58,com.nextbillion.groww
2025-11-17,2025-11-23,cb95bc7b-fa6f-4dcd-91dd-0ba022572bb4,,"This is a completely fraud app. It is charging 0.1 percent brokerage and when I called, it said that it is charging 0.05 percent. I was in a hurry so I did not pay attention at that time.",2025-11-18 23:47:00,com.nextbillion.groww
2025-11-17,2025-11-23,daca3040-a3aa-48c6-8af0-0bde67fd5507,,groww me update ke bad oi ka option q nahi Aa raha??basket ka option q Aa raha hai ?? oi option jaldi wapas ad kijiye plz..,2025-11-18 23:08:26,com.nextbillion.groww
2025-11-17,2025-11-23,88dae0ad-0c25-4129-b903-4db02d4b9c19,,if i have to give a star on this app. This is the worst app for trading guys never trust them because groww is a cheating app . guys once again i'm giving the review on this app if you will invest through this surely you will get cheated,2025-11-18 21:07:00,com.nextbillion.groww
2025-11-17,2025-11-23,b3ea43ed-cc3d-407c-92bd-abe532dddbda,,I started a SIP through Groww in nippon india small cap fund and invested Rs1000 on 2nd Nov'25. and it's rejected on 6th Nov'25. but my refund not appearing so far. almost 12 days passed. it's very disappointed with Groww. wrost service ever seen. very slow processing.,2025-11-18 21:04:35,com.nextbillion.groww
2025-11-17,2025-11-23,41d3a735-db87-4de4-b364-b86938a349cc,,mai apna bank account details change nhi kar pa raha grow app mai mene apna purna bank account hata diya lekin groww app ke form details se nhi hata bhut try Kiya lekin us form se nhi hat raha,2025-11-18 20:58:54,com.nextbillion.groww
2025-11-17,2025-11-23,4f4f193f-cd5b-4ba2-8857-52ca040c9949,,"Very user-friendly interface great for beginners .Offers a wide range of investment options: stocks, mutual funds,IPOs,US stocks. Strong security: SEBI-registered broker, encryption, and 2FA.",2025-11-18 19:15:01,com.nextbillion.groww
2025-11-17,2025-11-23,3b1df82b-f1fa-488b-b7fc-6e3df483abeb,,"chart Me Aur Sudhar Karna Chahiye Groww Charts Feature Bakwas Hai Indicator Me Aisa Indicator Hona Chahiye Har Ek Candle Ke Bare Me Jankari De Ki O Cadle Kounsi hai Doji Morubuzu,Bulish Inglfing Ect. Jisase Naye Traders ko Chart Samjhne Me Aasani ho",2025-11-18 16:48:09,com.nextbillion.groww
2025-11-17,2025-11-23,09af1306-d5d3-45cd-9f02-51704c7de33d,,मझ इसक सरल इटरफस बहत ह अचछ लग और इसक उपयग करन बहत ह आसन ह इसक फचरस भ कमल क ह और बरकरज क रप म सरवततम वकलप ह और ह शरआत क लए बहत ह अचछ पलटफरम ह,2025-11-18 15:57:10,com.nextbillion.groww
2025-11-17,2025-11-23,61ae57ab-e42f-4e52-9959-0d768f61b3a1,,"Good experience, Please update the app to show ETF in another section just like FNO and mutual funds. It is really frustrating to see ETF holdings with stock holdings.",2025-11-18 14:57:02,com.nextbillion.groww
2025-11-17,2025-11-23,0b2fd349-163c-4438-a30e-a1669d1f96c3,,wrost app don't do any investment through this app this app is making money by Doing fraud with customer's money and super fail customer support. share this information with others and make them aware of this,2025-11-18 14:30:17,com.nextbillion.groww
2025-11-17,2025-11-23,bb9ccaa3-4a82-474c-9205-8ab878cdb141,,"Dear Groww Team, I appreciate your strong presence in the capital markets. However, the lack of an Instant Withdrawal feature has made me shift to Kite, which offers faster fund access. I request you to please introduce Instant Withdrawal on Groww at the earliest, as it would greatly benefit users like me. Thank you.",2025-11-18 13:52:55,com.nextbillion.groww
2025-11-17,2025-11-23,157eb90f-b56b-4908-9b91-2f4004388525,,Started with this app. Very easy to navigate with the clean interface. Definitely Recommend to the beginners.,2025-11-18 13:42:52,com.nextbillion.groww
2025-11-17,2025-11-23,6c2400fc-4bc9-4935-8e60-0a383d0fb54b,,i am giving low rating because charges is too much now where the zerodha which have 2nd highest active client giving equity delivery free but groww charging too much and equity intraday also increased minimum 5 per order this july .....i am thinking to close my account on groww and shifting....government to platform all are just looting from us,2025-11-18 13:20:39,com.nextbillion.groww
2025-11-17,2025-11-23,5de066ac-bc7c-4075-bce2-9e339e684e9a,,HORRIBLE AND FRUSTRATING EXPERIENCE. Had to do re-kyc as my account was not in use and deactivated. Had to send my biometrics and Aadhar data 3 times before my account was reactivated. Now when I try to use the app for trading.... NOTHING Works on it.... WHY DO YOU WASTE OUR TIME???,2025-11-18 10:40:12,com.nextbillion.groww
2025-11-17,2025-11-23,2b62f3f6-63bd-4d1c-82ad-93c2aa58869d,,worst worst worst app. Created an account but it is not activated even after 7days . Cs giving bogus reasons. not recommended.,2025-11-18 10:13:46,com.nextbillion.groww
2025-11-17,2025-11-23,d0401156-5806-4def-8b48-ecf02bfd4fbd,,do not download this application you will be unable to sell your holding shares . instead of this download kite zerodha,2025-11-18 10:13:18,com.nextbillion.groww
2025-11-17,2025-11-23,52835fa2-2b4d-493c-a7aa-0e8a03472542,,The Qty i sell that goes in minus btst & Setteld both equity. i cant understand. what happend and what to do. i am very upset with this i didnt expected with this app,2025-11-18 10:11:35,com.nextbillion.groww
2025-11-17,2025-11-23,e21263ed-4cce-4ada-b5a2-cad6f951e42e,,plz give the old software update if we going to buy the hole page is changing.....it's defficult to buy the sell .....,2025-11-18 09:48:36,com.nextbillion.groww
2025-11-17,2025-11-23,270edaf4-c87c-48c4-aca2-b2b9809b520c,,I am uninstalling this app.Many times I applied for ipo. But it's not allotted to me. But my friends got allotment many times.Why I am only not getting single ipo,2025-11-18 00:18:32,com.nextbillion.groww
2025-11-17,2025-11-23,47f162fd-b062-4668-984e-e43f3ae8973a,,pls update drag and drop system in target and stop manual type karne jaye hai to trade miss ho jata hai,2025-11-17 20:49:46,com.nextbillion.groww
2025-11-17,2025-11-23,00c574fe-3382-4d85-a8cb-ad7890065630,,aap is good but I don't why Autopay is not working in my account i tried many to set Autopay but it was unsuccessful,2025-11-17 20:31:08,com.nextbillion.groww
2025-11-17,2025-11-23,b48cef26-6218-4903-a428-af82a134dff1,,The Groww App is awesome and is being updated regularly for its better services. So it is one of the best app for Trading and Investment in the Playstore...,2025-11-17 19:39:51,com.nextbillion.groww
